ens_ID	chr	start	end
ENSG00000145029	3	49460379	49466759
ENSG00000184203	3	195241221	195270209
ENSG00000173402	3	49506146	49573048
ENSG00000189283	3	59735036	61237133
ENSG00000138459	3	112280556	112304424
ENSG00000164061	3	49591922	49708978
ENSG00000269415	3	59957215	59957583
ENSG00000164062	3	49711435	49721396
ENSG00000144724	3	61547243	62283288
ENSG00000091986	3	112323407	112368377
ENSG00000189058	3	195295573	195311076
ENSG00000206531	3	112534556	112565703
ENSG00000163606	3	112640056	112693969
ENSG00000176945	3	195447753	195467994
ENSG00000173531	3	49721380	49726934
ENSG00000163607	3	112709765	112733907
ENSG00000164068	3	49726932	49758962
ENSG00000163608	3	112721287	112738708
ENSG00000144857	3	112929850	113006303
ENSG00000176020	3	49754267	49761349
ENSG00000173540	3	49754277	49761384
ENSG00000176095	3	49761727	49823975
ENSG00000187492	3	49828165	49837268
ENSG00000185614	3	49840687	49842463
ENSG00000182179	3	49842640	49851379
ENSG00000183763	3	49866034	49894007
ENSG00000145113	3	195473636	195539148
ENSG00000164076	3	49895421	49907655
ENSG00000164078	3	49924435	49941299
ENSG00000228008	3	49941278	49954370
ENSG00000164077	3	49946302	49967606
ENSG00000004534	3	49977440	50137478
ENSG00000061938	3	195590235	195638816
ENSG00000072274	3	195754054	195809060
ENSG00000163958	3	195924320	195938308
ENSG00000163959	3	195938358	195970049
ENSG00000161217	3	195941093	196014828
ENSG00000272741	3	195975101	196045093
ENSG00000213123	3	196018090	196045170
ENSG00000273331	3	196042953	196065244
ENSG00000145107	3	196046213	196065374
ENSG00000163960	3	196074533	196159345
ENSG00000163961	3	196195654	196230639
ENSG00000214097	3	196233748	196242237
ENSG00000185798	3	196281056	196295545
ENSG00000174013	3	196295482	196315930
ENSG00000174004	3	196366557	196388875
ENSG00000163964	3	196366646	196462878
ENSG00000174007	3	196433148	196439164
ENSG00000180370	3	196466728	196559518
ENSG00000119231	3	196594727	196661585
ENSG00000114503	3	196662273	196669468
ENSG00000119227	3	196673214	196695931
ENSG00000163975	3	196715492	196756687
ENSG00000075711	3	196769431	197026171
ENSG00000161267	3	197236654	197300194
ENSG00000145016	3	197398264	197476598
ENSG00000122068	3	197464050	197514467
ENSG00000186001	3	197518097	197615307
ENSG00000114473	3	197615946	197687013
ENSG00000182899	3	197676858	197683481
ENSG00000185621	3	197687071	197770591
ENSG00000169762	4	16162128	16229033
ENSG00000145321	4	72607410	72669758
ENSG00000172007	4	140374386	140397763
ENSG00000145391	4	140417095	140527853
ENSG00000170006	4	153539784	153601317
ENSG00000169989	4	153690506	153700916
ENSG00000145348	4	106962756	107242652
ENSG00000164113	4	123300121	123350957
ENSG00000164144	4	153701089	153839615
ENSG00000151615	4	147560045	147563626
ENSG00000183090	4	144498455	144621828
ENSG00000085871	4	140586922	140661899
ENSG00000169744	4	16503164	16900432
ENSG00000137473	4	147627790	147867034
ENSG00000120251	4	158125334	158287227
ENSG00000196782	4	140637907	141075338
ENSG00000197465	4	144792020	144826716
ENSG00000137460	4	153857504	153900848
ENSG00000153130	4	141178440	141306880
ENSG00000250361	4	144917257	145061844
ENSG00000109654	4	154073494	154260472
ENSG00000164125	4	159045626	159094470
ENSG00000109471	4	123372625	123377880
ENSG00000151617	4	148402069	148466106
ENSG00000121211	4	154265801	154336270
ENSG00000138684	4	123533783	123542224
ENSG00000164124	4	159122756	159176563
ENSG00000153132	4	141309609	141349122
ENSG00000181004	4	123653857	123666098
ENSG00000138685	4	123747863	123819391
ENSG00000151552	4	17461884	17513857
ENSG00000164168	4	148538534	148593195
ENSG00000121210	4	154387498	154557863
ENSG00000205301	4	141363416	141419531
ENSG00000170917	4	123809852	123844123
ENSG00000056291	4	72897521	73013784
ENSG00000179387	4	141445312	141474924
ENSG00000164169	4	148558936	148605381
ENSG00000170180	4	145030457	145061904
ENSG00000145375	4	123844229	124240605
ENSG00000249581	4	17516788	17528727
ENSG00000002549	4	17578815	17609595
ENSG00000156140	4	73146686	73434516
ENSG00000171509	4	159236463	159574524
ENSG00000109424	4	141480588	141489959
ENSG00000137462	4	154622652	154626851
ENSG00000071205	4	148653214	148993931
ENSG00000145428	4	154631277	154681387
ENSG00000109436	4	141541919	141677274
ENSG00000145423	4	154701744	154710272
ENSG00000164161	4	145567173	145666423
ENSG00000197410	4	155153399	155412930
ENSG00000163626	4	73921797	73935472
ENSG00000170153	4	141780961	142134031
ENSG00000164056	4	124317950	124324910
ENSG00000171566	4	155456158	155471587
ENSG00000151458	4	125585207	125633887
ENSG00000164162	4	145888264	146019693
ENSG00000151623	4	148999913	149365850
ENSG00000196159	4	126237554	126414087
ENSG00000109445	4	142142041	142155851
ENSG00000164163	4	146019084	146050331
ENSG00000164066	4	128544426	128647892
ENSG00000164136	4	142557752	142655140
ENSG00000170390	4	150999426	151178609
ENSG00000171564	4	155484108	155492238
ENSG00000132466	4	73939093	74124515
ENSG00000164022	4	107236701	107270383
ENSG00000205208	4	159587831	159593407
ENSG00000171503	4	159593277	159630775
ENSG00000151475	4	128651533	128695448
ENSG00000109452	4	142944313	143768585
ENSG00000164164	4	146031990	146101313
ENSG00000171497	4	159630286	159644548
ENSG00000164070	4	128702976	128761888
ENSG00000052795	4	159690290	159829201
ENSG00000155011	4	107842959	108204963
ENSG00000198589	4	151185594	151936879
ENSG00000164123	4	159814286	159959912
ENSG00000138801	4	108511433	108641608
ENSG00000118579	4	17616254	17635728
ENSG00000109756	4	160025330	160281321
ENSG00000047662	4	17630929	17783135
ENSG00000163257	4	17802278	17812381
ENSG00000109805	4	17812525	17846485
ENSG00000142731	4	128802016	128820350
ENSG00000168843	4	162305049	163085187
ENSG00000171560	4	155504278	155511918
ENSG00000178177	4	17842822	18023499
ENSG00000171557	4	155525286	155534119
ENSG00000170365	4	146402346	146479231
ENSG00000170185	4	144106070	144144983
ENSG00000145147	4	20254883	20622184
ENSG00000145414	4	164031225	164088073
ENSG00000164023	4	108745719	108836203
ENSG00000164128	4	164245113	164265984
ENSG00000164129	4	164265091	164273086
ENSG00000155016	4	108852525	108874613
ENSG00000151005	4	164392257	164395047
ENSG00000198498	4	164415594	164441691
ENSG00000109458	4	144257915	144395721
ENSG00000181541	4	151503077	151505843
ENSG00000151611	4	146539415	146581187
ENSG00000138796	4	108910870	108956331
ENSG00000145425	4	152020725	152025804
ENSG00000145416	4	164445450	165305202
ENSG00000164073	4	128838960	128887150
ENSG00000237136	4	146601356	146692184
ENSG00000151612	4	146678779	146859787
ENSG00000121207	4	155548097	155674270
ENSG00000151962	4	155702365	155749965
ENSG00000109686	4	152023903	152246784
ENSG00000185149	4	156129781	156138230
ENSG00000183439	4	165875598	165898820
ENSG00000153147	4	144434616	144478639
ENSG00000250486	4	165878100	165880273
ENSG00000176979	4	165953105	165962896
ENSG00000164114	4	156263810	156298122
ENSG00000170088	4	165995574	166129701
ENSG00000164074	4	128886461	128960866
ENSG00000138795	4	108968701	109090112
ENSG00000109466	4	166128770	166244308
ENSG00000164167	4	147096837	147121152
ENSG00000250673	4	147145709	147150208
ENSG00000120519	4	147175127	147443123
ENSG00000164116	4	156587863	156653501
ENSG00000163138	4	20697905	20754530
ENSG00000052802	4	166248775	166264312
ENSG00000189099	4	152198323	152212605
ENSG00000138709	4	128982423	129144086
ENSG00000163631	4	74262831	74287129
ENSG00000164142	4	152330368	152584784
ENSG00000061918	4	156680144	156728743
ENSG00000109472	4	166282346	166419472
ENSG00000059691	4	152591656	152682175
ENSG00000038295	4	166794410	167025047
ENSG00000256394	4	156750881	156787425
ENSG00000151790	4	156775890	156841558
ENSG00000185774	4	20730239	21950422
ENSG00000109475	4	109541722	109551568
ENSG00000196104	4	167654535	168155947
ENSG00000256043	4	156845270	156875069
ENSG00000251283	4	157555646	157563606
ENSG00000198856	4	109571740	109588976
ENSG00000109670	4	153242410	153457253
ENSG00000145431	4	157681606	157892546
ENSG00000164040	4	129190397	129209984
ENSG00000164089	4	109663196	109684210
ENSG00000109738	4	157997209	158093242
ENSG00000077684	4	129730779	129796379
ENSG00000152990	4	22346694	22517677
ENSG00000109511	4	169013666	169108841
ENSG00000151466	4	129786076	130014764
ENSG00000137628	4	169137444	169239958
ENSG00000151470	4	130014472	130037795
ENSG00000181381	4	169277886	169458937
ENSG00000248369	4	133356957	133368390
ENSG00000138650	4	134070470	134129356
ENSG00000254535	4	135117488	135122903
ENSG00000189184	4	138440072	138453648
ENSG00000188517	4	109731877	110223813
ENSG00000109819	4	23756664	23905712
ENSG00000151012	4	139085251	139163503
ENSG00000129116	4	169418217	169849608
ENSG00000151014	4	139936943	139966906
ENSG00000109381	4	139949266	140098372
ENSG00000138802	4	110354928	110462052
ENSG00000109606	4	24519064	24586173
ENSG00000137463	4	140187317	140201492
ENSG00000145439	4	169784921	169931426
ENSG00000005059	4	110481361	110609874
ENSG00000109390	4	140188034	140223705
ENSG00000138794	4	110609785	110624739
ENSG00000154447	4	170015407	170192256
ENSG00000109610	4	24791534	24802464
ENSG00000081051	4	74296855	74321891
ENSG00000181982	4	24807739	24981826
ENSG00000164134	4	140222609	140341187
ENSG00000123739	4	110631145	110651233
ENSG00000153012	4	25000469	25032501
ENSG00000137601	4	170314426	170533780
ENSG00000205403	4	110661852	110723335
ENSG00000079557	4	74347400	74369691
ENSG00000169435	4	74437267	74486348
ENSG00000109534	4	110736666	110745893
ENSG00000180245	4	110749150	110765760
ENSG00000109572	4	170533784	170644824
ENSG00000183423	4	110769358	110793471
ENSG00000109618	4	25121627	25162204
ENSG00000138798	4	110834040	110933422
ENSG00000056050	4	170650616	170679104
ENSG00000038210	4	25162263	25280714
ENSG00000168228	4	25314407	25372005
ENSG00000169429	4	74606223	74609433
ENSG00000053900	4	25378835	25420120
ENSG00000198948	4	170907748	170954182
ENSG00000124875	4	74702214	74714781
ENSG00000109272	4	74718906	74719872
ENSG00000163739	4	74735110	74736959
ENSG00000163737	4	74846794	74847841
ENSG00000109576	4	170981373	171012850
ENSG00000163736	4	74852755	74853914
ENSG00000163735	4	74861359	74864496
ENSG00000163734	4	74902306	74904524
ENSG00000081041	4	74962752	74965010
ENSG00000163738	4	74979891	75168816
ENSG00000157765	4	25656923	25680370
ENSG00000174473	4	172733405	173962710
ENSG00000269559	4	75023327	75024085
ENSG00000109586	4	174089904	174245118
ENSG00000182585	4	75174190	75181024
ENSG00000170522	4	110967002	111120355
ENSG00000164104	4	174252846	174256276
ENSG00000164105	4	174291120	174298683
ENSG00000138792	4	111286889	111486441
ENSG00000124882	4	75230860	75254468
ENSG00000109321	4	75310851	75320726
ENSG00000091490	4	25749055	25865382
ENSG00000205595	4	75480629	75490486
ENSG00000164106	4	174305852	174327531
ENSG00000164107	4	174446120	174451380
ENSG00000164117	4	175157809	175205415
ENSG00000164118	4	175204828	175254531
ENSG00000174808	4	75669969	75719896
ENSG00000169116	4	75858305	75975325
ENSG00000164093	4	111538579	111563279
ENSG00000163743	4	76404247	76439974
ENSG00000164120	4	175411328	175444305
ENSG00000197701	4	53179	88099
ENSG00000186777	4	264464	299110
ENSG00000145451	4	175558065	175750465
ENSG00000168594	4	175750819	175899331
ENSG00000131127	4	331603	378653
ENSG00000182903	4	419604	492945
ENSG00000150625	4	176554085	176923815
ENSG00000174227	4	492989	533985
ENSG00000174749	4	113066553	113116412
ENSG00000138660	4	113152893	113191203
ENSG00000150627	4	176986985	177103978
ENSG00000145365	4	113195698	113207059
ENSG00000150628	4	177105789	177116822
ENSG00000073331	4	113206665	113363776
ENSG00000164122	4	177134824	177198722
ENSG00000129128	4	177241115	177253396
ENSG00000174796	4	76439156	76475683
ENSG00000150630	4	177604689	177713881
ENSG00000250317	4	25863452	25931435
ENSG00000174792	4	76481258	76491095
ENSG00000138769	4	76503215	76555900
ENSG00000138757	4	76567966	76649709
ENSG00000178403	4	113434672	113437328
ENSG00000168214	4	26165077	26436541
ENSG00000138658	4	113460492	113558151
ENSG00000133256	4	619373	664571
ENSG00000249008	4	178163693	178169927
ENSG00000109674	4	178230990	178284097
ENSG00000138768	4	76649777	76735382
ENSG00000038002	4	178351924	178363657
ENSG00000231171	4	178649911	178911904
ENSG00000218336	4	183065140	183724177
ENSG00000174720	4	113558120	113578748
ENSG00000129187	4	183811213	183839089
ENSG00000156194	4	76781020	76823724
ENSG00000169020	4	666225	668127
ENSG00000151718	4	184020446	184241930
ENSG00000215375	4	667369	675822
ENSG00000163394	4	26483022	26492084
ENSG00000109680	4	26578059	26756973
ENSG00000138744	4	76831809	76862204
ENSG00000109689	4	26859300	27027003
ENSG00000198301	4	76862103	76912115
ENSG00000169026	4	675618	683230
ENSG00000185619	4	699537	764428
ENSG00000145362	4	113739265	114304896
ENSG00000177300	4	184239220	184241927
ENSG00000185758	4	184242917	184243579
ENSG00000168564	4	184365744	184369351
ENSG00000168556	4	184426147	184432249
ENSG00000182552	4	184560788	184580378
ENSG00000250038	4	28363901	28404486
ENSG00000169851	4	30722037	31148422
ENSG00000047365	4	35949843	36246131
ENSG00000168993	4	778745	819986
ENSG00000168538	4	184580420	184634745
ENSG00000178950	4	843064	926161
ENSG00000268788	4	76871883	76878526
ENSG00000138755	4	76922428	76928641
ENSG00000173320	4	184774584	184944679
ENSG00000156219	4	76932337	77033955
ENSG00000164303	4	185009859	185142383
ENSG00000168310	4	185308867	185395734
ENSG00000164305	4	185548850	185570663
ENSG00000169245	4	76942273	76944650
ENSG00000169248	4	76954835	76962568
ENSG00000164306	4	185570767	185616117
ENSG00000138750	4	77035812	77069668
ENSG00000151725	4	185615772	185655287
ENSG00000127419	4	926175	952444
ENSG00000197057	4	36283244	36347378
ENSG00000174145	4	37245842	37451087
ENSG00000154274	4	37455563	37625117
ENSG00000181826	4	37592422	37687998
ENSG00000151726	4	185676749	185747972
ENSG00000169299	4	37828255	37864558
ENSG00000138760	4	77079890	77135046
ENSG00000065882	4	37892708	38140796
ENSG00000145214	4	952675	980683
ENSG00000145349	4	114372188	114683083
ENSG00000251139	4	185734773	185742443
ENSG00000187821	4	185939995	185941958
ENSG00000145217	4	972861	987228
ENSG00000189157	4	77135193	77204933
ENSG00000151729	4	186064395	186071536
ENSG00000164323	4	186080819	186130658
ENSG00000272414	4	77172874	77232282
ENSG00000109762	4	186125391	186291339
ENSG00000118804	4	77172886	77232752
ENSG00000127415	4	980785	998316
ENSG00000163749	4	77234154	77343021
ENSG00000250254	4	37962056	37962746
ENSG00000196355	4	38628029	38666430
ENSG00000109787	4	38665817	38702663
ENSG00000127418	4	1003724	1020685
ENSG00000109771	4	186285032	186317053
ENSG00000174123	4	38773860	38784611
ENSG00000186352	4	186317175	186321782
ENSG00000174125	4	38792298	38858438
ENSG00000178222	4	1050038	1107350
ENSG00000109775	4	186320694	186347139
ENSG00000174130	4	38825336	38858438
ENSG00000197712	4	38869298	38947360
ENSG00000138771	4	77356253	77704406
ENSG00000205129	4	186347394	186370980
ENSG00000186212	4	77816082	77819002
ENSG00000138758	4	77870856	77961537
ENSG00000168491	4	186366336	186392913
ENSG00000121895	4	38968365	39034542
ENSG00000109790	4	39046659	39128477
ENSG00000180801	4	114821440	114900883
ENSG00000174607	4	115519611	115599380
ENSG00000138653	4	115748919	116035032
ENSG00000157796	4	39184024	39287430
ENSG00000249679	4	186392670	186393417
ENSG00000154553	4	186422851	186456766
ENSG00000270394	4	117220016	117221520
ENSG00000174599	4	118004718	118006736
ENSG00000164100	4	118954773	119179803
ENSG00000159674	4	1160720	1202750
ENSG00000118816	4	77968311	77997158
ENSG00000138764	4	78078304	78354542
ENSG00000154556	4	186506598	186877806
ENSG00000156234	4	78432907	78532988
ENSG00000164099	4	119201193	119274158
ENSG00000138767	4	78634541	78740769
ENSG00000145388	4	119606523	119636588
ENSG00000169288	4	78783674	78873944
ENSG00000035928	4	39289076	39367995
ENSG00000150961	4	119643978	119759838
ENSG00000159692	4	1205236	1243741
ENSG00000090316	4	1283639	1333935
ENSG00000134962	4	39408473	39453156
ENSG00000138759	4	78978724	79465423
ENSG00000163682	4	39455744	39460568
ENSG00000164342	4	186990306	187009223
ENSG00000163945	4	1341054	1381837
ENSG00000121897	4	39460620	39479273
ENSG00000179979	4	1385340	1389780
ENSG00000235608	4	1396720	1400119
ENSG00000172403	4	119809996	119982402
ENSG00000174137	4	1619642	1686029
ENSG00000163950	4	1694527	1714282
ENSG00000109794	4	187025573	187093821
ENSG00000172399	4	120056939	120108944
ENSG00000178636	4	120113928	120133799
ENSG00000138772	4	79472673	79531597
ENSG00000145390	4	120133742	120216672
ENSG00000168936	4	1717679	1723085
ENSG00000013810	4	1723227	1746898
ENSG00000269302	4	187111913	187112626
ENSG00000145476	4	187112674	187134610
ENSG00000138756	4	79697496	79837526
ENSG00000164096	4	120218207	120225600
ENSG00000145384	4	120238405	120243545
ENSG00000109814	4	39500375	39529931
ENSG00000068078	4	1795034	1810599
ENSG00000163291	4	79808281	79860592
ENSG00000138735	4	120415550	120550146
ENSG00000156269	4	80146848	80247204
ENSG00000163683	4	39547950	39640710
ENSG00000196475	4	80327508	80329372
ENSG00000078140	4	39699664	39784412
ENSG00000163297	4	80822303	81046608
ENSG00000164344	4	187130133	187179625
ENSG00000121892	4	39824483	39979576
ENSG00000088926	4	187187099	187210835
ENSG00000272297	4	187347700	187476464
ENSG00000168412	4	187454809	187476721
ENSG00000083857	4	187508937	187647876
ENSG00000168924	4	1813206	1857974
ENSG00000179059	4	188916925	188926204
ENSG00000179046	4	189012427	189030757
ENSG00000184108	4	189060573	189068897
ENSG00000164109	4	120976763	120988229
ENSG00000109536	4	190861943	190884359
ENSG00000109685	4	1873151	1983934
ENSG00000138738	4	121606074	121844025
ENSG00000205097	4	190945506	190948412
ENSG00000258755	4	190992087	190993897
ENSG00000258697	4	190995380	190997190
ENSG00000259063	4	190998673	191000532
ENSG00000258834	4	191001979	191003777
ENSG00000078177	4	40058446	40159872
ENSG00000152784	4	81105033	81125483
ENSG00000258389	4	191005267	191007077
ENSG00000259034	4	191008560	191010370
ENSG00000259128	4	191011860	191013719
ENSG00000173376	4	121956768	121994176
ENSG00000138675	4	81187753	81257834
ENSG00000168421	4	40192673	40248587
