Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name	HGNC symbol	Gene type
ENSG00000254240	23057775	23057904	22	IGLVI-20	IG_V_pseudogene
ENSG00000264629	23077063	23077157	22		miRNA
ENSG00000253152	23081432	23081675	22	IGLV3-17	IG_V_pseudogene
ENSG00000253786	23098043	23098286	22	IGLV3-15	IG_V_pseudogene
ENSG00000182902	18043139	18073760	22	SLC25A18	protein_coding
ENSG00000207835	23101185	23101279	22		miRNA
ENSG00000253590	23104787	23105009	22	IGLV3-13	IG_V_pseudogene
ENSG00000231392	23117022	23117184	22		pseudogene
ENSG00000207833	23134977	23135071	22		miRNA
ENSG00000226477	23157168	23157423	22		pseudogene
ENSG00000207836	23165270	23165365	22	MIR650	miRNA
ENSG00000237127	23177041	23177293	22		pseudogene
ENSG00000254077	23180779	23181049	22	IGLV3-7	IG_V_pseudogene
ENSG00000253448	23192550	23192799	22	IGLV3-6	IG_V_pseudogene
ENSG00000207832	23198720	23198813	22		miRNA
ENSG00000253234	23198937	23199213	22	IGLV2-5	IG_V_pseudogene
ENSG00000226420	23200200	23200443	22	IGLV3-4	IG_V_pseudogene
ENSG00000253963	23215391	23215619	22	IGLV3-2	IG_V_pseudogene
ENSG00000264824	23228447	23228559	22		miRNA
ENSG00000254029	23252998	23253245	22	IGLC4	IG_C_pseudogene
ENSG00000254030	23257805	23258097	22	IGLC5	IG_C_pseudogene
ENSG00000222037	23261707	23262023	22	IGLC6	IG_C_pseudogene
ENSG00000237472	23330438	23330756	22		pseudogene
ENSG00000223679	23332865	23350523	22		pseudogene
ENSG00000272019	23474919	23475192	22		misc_RNA
ENSG00000221069	23478807	23478897	22		miRNA
ENSG00000236794	23522058	23522465	22	BCRP8	pseudogene
ENSG00000240160	23603971	23604258	22	RN7SL263P	misc_RNA
ENSG00000230701	23605323	23606541	22	FBXW4P1	pseudogene
ENSG00000214526	23664730	23665114	22		pseudogene
ENSG00000236611	23668803	23670680	22		lincRNA
ENSG00000215478	23701790	23729918	22	CES5AP1	pseudogene
ENSG00000131100	18074902	18111584	22	ATP6V1E1	protein_coding
ENSG00000133454	26138111	26427007	22	MYO18B	protein_coding
ENSG00000133519	23732793	23744913	22	ZDHHC8P1	pseudogene
ENSG00000248409	23734958	23736026	22		pseudogene
ENSG00000234928	23775751	23777258	22		lincRNA
ENSG00000227755	23788785	23803020	22		pseudogene
ENSG00000178248	23804273	23829167	22		lincRNA
ENSG00000225413	23854681	23855789	22		lincRNA
ENSG00000224277	23909251	23915694	22		antisense
ENSG00000272733	23923067	23926046	22		lincRNA
ENSG00000211683	23972805	23981128	22		processed_transcript
ENSG00000228315	23980674	24059543	22	GUSBP11	processed_transcript
ENSG00000234353	23980679	23982949	22		pseudogene
ENSG00000244723	23991400	23995521	22	ASLP1	pseudogene
ENSG00000099968	18111621	18213388	22	BCL2L13	protein_coding
ENSG00000273000	23995047	24059534	22		processed_transcript
ENSG00000272578	24000281	24059543	22		pseudogene
ENSG00000100095	26565440	26779562	22	SEZ6L	protein_coding
ENSG00000270041	24080865	24081476	22		lincRNA
ENSG00000272973	24198614	24199226	22		antisense
ENSG00000244425	24221682	24221977	22	RN7SL268P	misc_RNA
ENSG00000273295	24243619	24249255	22		lincRNA
ENSG00000225282	24269087	24271761	22		pseudogene
ENSG00000206090	24282185	24284985	22		pseudogene
ENSG00000231271	24292105	24296229	22		pseudogene
ENSG00000228039	24305942	24306644	22		pseudogene
ENSG00000015475	18216906	18257536	22	BID	protein_coding
ENSG00000128203	26825239	26840981	22	ASPHD2	protein_coding
ENSG00000272787	24311400	24312062	22		lincRNA
ENSG00000250470	24319095	24319776	22		pseudogene
ENSG00000224205	24329511	24333615	22		pseudogene
ENSG00000241850	24340828	24347258	22	GSTTP1	pseudogene
ENSG00000232014	24347904	24349416	22	MTND1P13	pseudogene
ENSG00000229513	24348440	24348799	22	EIF4EBP1P2	pseudogene
ENSG00000224676	24350068	24352081	22		pseudogene
ENSG00000100099	26839389	26879803	22	HPS4	protein_coding
ENSG00000184490	24366750	24370882	22		pseudogene
ENSG00000235231	24373117	24374043	22		pseudogene
ENSG00000272955	24375562	24376211	22		antisense
ENSG00000239334	24385938	24401899	22	GSTTP2	pseudogene
ENSG00000235689	24402751	24404704	22		pseudogene
ENSG00000232545	24497652	24499317	22		sense_intronic
ENSG00000230712	24644042	24645434	22		pseudogene
ENSG00000128262	24647796	24661493	22	POM121L9P	pseudogene
ENSG00000225098	24655897	24659732	22	BCRP1	pseudogene
ENSG00000215464	24665314	24666102	22		pseudogene
ENSG00000178803	24825178	24891042	22	ADORA2A-AS1	antisense
ENSG00000228923	24912476	24914354	22		antisense
ENSG00000230947	24994021	24995365	22		sense_intronic
ENSG00000215481	25028882	25046799	22	BCRP3	pseudogene
ENSG00000240906	25047814	25048364	22		pseudogene
ENSG00000224124	25041133	25055114	22	POM121L10P	pseudogene
ENSG00000224806	25082135	25082646	22	ARL5AP4	pseudogene
ENSG00000224334	25082890	25084054	22		pseudogene
ENSG00000237601	25099315	25099470	22		pseudogene
ENSG00000182351	25108259	25108489	22	CRIP1P4	pseudogene
ENSG00000100104	26879843	26890624	22	SRRD	protein_coding
ENSG00000100109	26887191	26908471	22	TFIP11	protein_coding
ENSG00000199783	25297114	25297181	22		snoRNA
ENSG00000203280	25498407	25508659	22		antisense
ENSG00000271181	25575276	25575521	22		pseudogene
ENSG00000236641	25608709	25609652	22		lincRNA
ENSG00000233577	25675496	25678641	22		lincRNA
ENSG00000206066	25714223	25716047	22	IGLL3P	pseudogene
ENSG00000230637	25723219	25735942	22		pseudogene
ENSG00000231466	25745510	25746289	22		pseudogene
ENSG00000272942	25830291	25831037	22		lincRNA
ENSG00000272798	25832279	25832882	22		lincRNA
ENSG00000271138	25833273	25833790	22	IGLVIVOR22-1	IG_V_pseudogene
ENSG00000100058	25844072	25916821	22	CRYBB2P1	pseudogene
ENSG00000272977	25872185	25875938	22		sense_intronic
ENSG00000265978	25928687	25928776	22		miRNA
ENSG00000234884	25957084	25960429	22		antisense
ENSG00000237387	25976208	25977349	22		antisense
ENSG00000224003	26043228	26045199	22		pseudogene
ENSG00000243156	18270415	18507325	22	MICAL3	protein_coding
ENSG00000222585	26111008	26111136	22	RNA5SP494	rRNA
ENSG00000264925	26279041	26279128	22		miRNA
ENSG00000231933	26279363	26299214	22		antisense
ENSG00000128294	26921458	26992681	22	TPST2	protein_coding
ENSG00000100122	26995242	27014052	22	CRYBB1	protein_coding
ENSG00000232464	26355040	26379492	22		antisense
ENSG00000223056	26359949	26360239	22	RN7SKP169	misc_RNA
ENSG00000232050	26402355	26402498	22		pseudogene
ENSG00000196431	27017928	27026636	22	CRYBA4	protein_coding
ENSG00000236464	26557800	26560269	22		lincRNA
ENSG00000229770	26557876	26559180	22		antisense
ENSG00000224192	26637297	26650058	22		antisense
ENSG00000252267	26786633	26786742	22	RNA5SP495	rRNA
ENSG00000230203	26818037	26819159	22		pseudogene
ENSG00000261188	26908503	26910534	22		antisense
ENSG00000260065	26917949	26921002	22		lincRNA
ENSG00000221760	26951178	26951289	22	MIR548J	miRNA
ENSG00000213707	26956492	26957054	22	HMGB1P10	pseudogene
ENSG00000226912	27040853	27041300	22	ISCA2P1	pseudogene
ENSG00000169184	28144265	28197486	22	MN1	protein_coding
ENSG00000225783	27042392	27072438	22	MIAT	lincRNA
ENSG00000180957	28247657	28316122	22	PITPNB	protein_coding
ENSG00000206028	27063656	27068617	22		lincRNA
ENSG00000244625	27068730	27176170	22		lincRNA
ENSG00000223704	27254597	27261749	22		lincRNA
ENSG00000231369	27282872	27283511	22		pseudogene
ENSG00000235271	27299255	27316574	22		lincRNA
ENSG00000200443	27431850	27431954	22	RNU6-1066P	snRNA
ENSG00000236858	27444106	27456480	22		lincRNA
ENSG00000231405	27539439	27555840	22		lincRNA
ENSG00000238195	27600173	27601088	22		lincRNA
ENSG00000233521	27617310	27620688	22		lincRNA
ENSG00000100154	28374004	29075853	22	TTC28	protein_coding
ENSG00000233574	27672201	27682310	22		lincRNA
ENSG00000223726	27703444	27714499	22		lincRNA
ENSG00000226741	27706612	27713417	22		lincRNA
ENSG00000230051	27727748	27775226	22		lincRNA
ENSG00000227880	27853208	27856021	22		lincRNA
ENSG00000224027	27959800	27969534	22		lincRNA
ENSG00000227838	28072556	28110959	22		lincRNA
ENSG00000231495	28103578	28105929	22		lincRNA
ENSG00000226169	28112468	28117665	22		antisense
ENSG00000235954	28315364	28404569	22	TTC28-AS1	processed_transcript
ENSG00000264073	28316513	28316600	22	MIR3199-1	miRNA
ENSG00000264073	28316513	28316600	22	MIR3199-2	miRNA
ENSG00000239249	28452143	28452441	22	RN7SL757P	misc_RNA
ENSG00000201209	28628744	28628811	22		snoRNA
ENSG00000199797	28699742	28699838	22		misc_RNA
ENSG00000266503	29038969	29039258	22	RN7SL162P	misc_RNA
ENSG00000226471	29196671	29244547	22		antisense
ENSG00000272858	29210902	29211650	22		sense_intronic
ENSG00000224256	29231881	29232125	22		pseudogene
ENSG00000235786	29388709	29414608	22	ZNRF3-IT1	sense_intronic
ENSG00000177993	29420987	29427464	22	ZNRF3-AS1	antisense
ENSG00000226772	29495029	29507671	22		antisense
ENSG00000200871	29530002	29530108	22	RNU6-810P	snRNA
ENSG00000251952	29587685	29587796	22	RNU6-1219P	snRNA
ENSG00000237015	29656878	29658026	22		antisense
ENSG00000273216	29712733	29713209	22		sense_intronic
ENSG00000239127	29729152	29729247	22	SNORD125	snoRNA
ENSG00000242156	29815144	29819182	22		pseudogene
ENSG00000225465	29832818	29874164	22	RFPL1S	antisense
ENSG00000234208	29909878	29931379	22		sense_intronic
ENSG00000233010	30004889	30005490	22	RPEP4	pseudogene
ENSG00000232396	30101245	30115848	22		antisense
ENSG00000239446	30107809	30115703	22		antisense
ENSG00000200976	30154747	30154848	22		misc_RNA
ENSG00000207455	30295576	30295682	22	RNU6-331P	snRNA
ENSG00000221736	30340198	30340285	22		miRNA
ENSG00000227117	30404731	30476469	22		antisense
ENSG00000227201	30442265	30443182	22	CNN2P1	pseudogene
ENSG00000226573	30501083	30501397	22		pseudogene
ENSG00000225971	30532662	30533670	22		pseudogene
ENSG00000225676	30580633	30603098	22		antisense
ENSG00000232530	30635183	30636527	22		antisense
ENSG00000268812	30641984	30642987	22		antisense
ENSG00000241528	30770930	30773862	22		antisense
ENSG00000273350	30816501	30816901	22		sense_intronic
ENSG00000222915	30817034	30817137	22	RNU6-564P	snRNA
ENSG00000272689	30817195	30817525	22		sense_intronic
ENSG00000273428	30831531	30832234	22		lincRNA
ENSG00000203606	30831531	30832231	22		pseudogene
ENSG00000230137	30835824	30836305	22		pseudogene
ENSG00000214161	30877298	30877898	22	SDC4P	pseudogene
ENSG00000181123	30879341	30888791	22		antisense
ENSG00000225774	30938523	30940292	22	SIRPAP1	pseudogene
ENSG00000223831	30994296	31002674	22		sense_intronic
ENSG00000250318	31049864	31050801	22		pseudogene
ENSG00000264661	31127544	31127628	22	MIR3200	miRNA
ENSG00000237977	31298206	31298768	22	EIF4HP2	pseudogene
ENSG00000235989	31318295	31328436	22	MORC2-AS1	antisense
ENSG00000253352	31366663	31375381	22	TUG1	antisense
ENSG00000183765	29083731	29138410	22	CHEK2	protein_coding
ENSG00000215193	18560689	18613905	22	PEX26	protein_coding
ENSG00000269987	31372501	31374834	22		lincRNA
ENSG00000269972	31373502	31373844	22		lincRNA
ENSG00000240186	31455975	31456269	22	RN7SL633P	misc_RNA
ENSG00000273387	31478142	31479551	22		antisense
ENSG00000235573	31509003	31509382	22		pseudogene
ENSG00000214125	31551952	31552633	22		pseudogene
ENSG00000264141	31556048	31556105	22	MIR3928	miRNA
ENSG00000254835	31601250	31601602	22	RNF185-AS1	antisense
ENSG00000199695	31618731	31618839	22	RNU6-1128P	snRNA
ENSG00000202019	31626057	31626158	22		misc_RNA
ENSG00000228839	31688485	31734007	22		antisense
ENSG00000212542	31701390	31701498	22	RNA5SP496	rRNA
ENSG00000206615	31784719	31784823	22	RNU6-338P	snRNA
ENSG00000240591	31850237	31860190	22		antisense
ENSG00000224623	31857650	31860190	22		antisense
ENSG00000199248	31875369	31875475	22	RNU6-28P	snRNA
ENSG00000233733	31917185	31917578	22	H2AFZP6	pseudogene
ENSG00000183785	18593097	18629321	22	TUBA8	protein_coding
ENSG00000229169	31934338	31934575	22		pseudogene
ENSG00000214093	31955469	31955925	22		pseudogene
ENSG00000242251	32153188	32153482	22	RN7SL20P	misc_RNA
ENSG00000236132	32212365	32213477	22		pseudogene
ENSG00000252909	32233224	32233284	22	RNU6-201P	snRNA
ENSG00000227813	32286330	32287420	22		pseudogene
ENSG00000238910	32349391	32349493	22		snoRNA
ENSG00000227519	32359344	32366387	22		lincRNA
ENSG00000230866	32366810	32369462	22		lincRNA
ENSG00000184979	18632666	18660164	22	USP18	protein_coding
ENSG00000240647	32377132	32377414	22	RN7SL305P	misc_RNA
ENSG00000232346	32435477	32435883	22		pseudogene
ENSG00000234479	32517964	32529456	22	AP1B1P1	pseudogene
ENSG00000237439	32525676	32526599	22		pseudogene
ENSG00000232707	32530015	32530120	22	AP1B1P2	pseudogene
ENSG00000239674	32537254	32539259	22		lincRNA
ENSG00000230120	32555441	32556379	22		lincRNA
ENSG00000254127	32595906	32596221	22	IGLCOR22-1	IG_C_pseudogene
ENSG00000242082	32601102	32665653	22		antisense
ENSG00000214076	32665368	32669097	22	CPSF1P1	pseudogene
ENSG00000224050	32669407	32673173	22		lincRNA
ENSG00000273325	32680670	32681118	22		lincRNA
ENSG00000182824	18721427	18745407	22		protein_coding
ENSG00000234626	32723158	32739092	22		antisense
ENSG00000271093	32752663	32752975	22	IGLCOR22-2	IG_C_pseudogene
ENSG00000230736	32772651	32780330	22		lincRNA
ENSG00000161103	18834324	18848562	22		protein_coding
ENSG00000243519	32772669	32773122	22	IGLVIVOR22-2	IG_V_pseudogene
ENSG00000241954	32779773	32781618	22		lincRNA
ENSG00000232218	32782655	32782855	22		pseudogene
ENSG00000236054	32979286	32980190	22		antisense
ENSG00000251890	33031088	33031184	22	RNA5SP497	rRNA
ENSG00000183628	18893541	18901751	22	DGCR6	protein_coding
ENSG00000229673	33179163	33180968	22		antisense
ENSG00000197047	33210035	33210372	22		pseudogene
ENSG00000183531	33256006	33256420	22		pseudogene
ENSG00000228194	33410965	33411446	22		pseudogene
ENSG00000228622	33501369	33502045	22		lincRNA
ENSG00000231253	33504515	33512280	22		lincRNA
ENSG00000233632	33533126	33533324	22		pseudogene
ENSG00000232073	33560049	33562425	22		antisense
ENSG00000230741	33716851	33718799	22		antisense
ENSG00000266012	33832568	33832655	22	MIR4764	miRNA
ENSG00000253007	34100772	34100906	22		snoRNA
ENSG00000232081	34119818	34120898	22	LARGE-IT1	sense_intronic
ENSG00000224973	34121000	34146830	22	LARGE-AS1	processed_transcript
ENSG00000100033	18900294	18924066	22	PRODH	protein_coding
ENSG00000100209	29138019	29153503	22	HSCB	protein_coding
ENSG00000159873	29168662	29185283	22	CCDC117	protein_coding
ENSG00000100219	29190543	29196585	22	XBP1	protein_coding
ENSG00000183579	29279580	29453475	22	ZNRF3	protein_coding
ENSG00000100249	29454660	29457832	22	C22orf31	protein_coding
ENSG00000183762	29469066	29564321	22	KREMEN1	protein_coding
ENSG00000070413	19023795	19109967	22	DGCR2	protein_coding
ENSG00000186998	29601840	29655586	22	EMID1	protein_coding
ENSG00000100263	29655841	29664198	22	RHBDD3	protein_coding
ENSG00000182944	29663998	29696515	22	EWSR1	protein_coding
ENSG00000100056	19117792	19132197	22	DGCR14	protein_coding
ENSG00000206203	19118321	19120134	22	TSSK2	protein_coding
ENSG00000063515	19136089	19137796	22	GSC2	protein_coding
ENSG00000100075	19163095	19166343	22	SLC25A1	protein_coding
ENSG00000185340	29702572	29708774	22	GAS2L1	protein_coding
ENSG00000100276	29708922	29715668	22	RASL10A	protein_coding
ENSG00000100280	29723669	29819168	22	AP1B1	protein_coding
ENSG00000070371	19166986	19279239	22	CLTCL1	protein_coding
ENSG00000128250	29834572	29838444	22	RFPL1	protein_coding
ENSG00000100285	29876219	29887379	22	NEFH	protein_coding
ENSG00000100296	29901868	29951205	22	THOC5	protein_coding
ENSG00000184117	29950797	29977326	22	NIPSNAP1	protein_coding
ENSG00000186575	29999545	30094587	22	NF2	protein_coding
ENSG00000100084	19318221	19435224	22	HIRA	protein_coding
ENSG00000100314	30116073	30127828	22	CABP7	protein_coding
ENSG00000100319	30126945	30163000	22	ZMAT5	protein_coding
ENSG00000184076	30163358	30166402	22	UQCR10	protein_coding
ENSG00000100325	30184597	30234271	22	ASCC2	protein_coding
ENSG00000242259	19338891	19435755	22	C22orf39	protein_coding
ENSG00000185608	19419425	19423598	22	MRPL40	protein_coding
ENSG00000070010	19437433	19466738	22	UFD1L	protein_coding
ENSG00000100330	30279144	30426855	22	MTMR3	protein_coding
ENSG00000176635	30476163	30573064	22	HORMAD2	protein_coding
ENSG00000128342	30636436	30642840	22	LIF	protein_coding
ENSG00000099985	30658818	30662829	22	OSM	protein_coding
ENSG00000239282	30681106	30685616	22	GATSL3	protein_coding
ENSG00000248751	30681227	30695471	22		protein_coding
ENSG00000099992	30687979	30723035	22	TBC1D10A	protein_coding
ENSG00000099995	30727977	30752936	22	SF3A1	protein_coding
ENSG00000093009	19466982	19508135	22	CDC45	protein_coding
ENSG00000187860	30752624	30774647	22	CCDC157	protein_coding
ENSG00000099999	30773835	30817760	22	RNF215	protein_coding
ENSG00000184113	19510547	19515068	22	CLDN5	protein_coding
ENSG00000100003	30792846	30821305	22	SEC14L2	protein_coding
ENSG00000184702	19701987	19712295	22	SEPT5	protein_coding
ENSG00000249590	30805244	30824977	22		protein_coding
ENSG00000268538	30814212	30814469	22		protein_coding
ENSG00000242114	30821518	30825045	22	MTFP1	protein_coding
ENSG00000100012	30843946	30868036	22	SEC14L3	protein_coding
ENSG00000133488	30884900	30901698	22	SEC14L4	protein_coding
ENSG00000203618	19710468	19712294	22	GP1BB	protein_coding
ENSG00000184058	19744226	19771116	22	TBX1	protein_coding
ENSG00000214491	30918786	30942669	22	SEC14L6	protein_coding
ENSG00000128242	30950622	30970574	22	GAL3ST1	protein_coding
ENSG00000185838	19770747	19842462	22	GNB1L	protein_coding
ENSG00000100029	30972612	31003070	22	PES1	protein_coding
ENSG00000215012	19833661	19842419	22	C22orf29	protein_coding
ENSG00000185339	31002825	31023265	22	TCN2	protein_coding
ENSG00000100036	31031639	31065003	22	SLC35E4	protein_coding
ENSG00000167065	31048038	31063877	22	DUSP18	protein_coding
ENSG00000184470	19863040	19929341	22	TXNRD2	protein_coding
ENSG00000184792	31089769	31303811	22	OSBP2	protein_coding
ENSG00000133422	31321117	31364284	22	MORC2	protein_coding
ENSG00000093010	19929130	19957498	22	COMT	protein_coding
ENSG00000183963	31460091	31500743	22	SMTN	protein_coding
ENSG00000099889	19957419	20004331	22	ARVCF	protein_coding
ENSG00000198832	31500758	31516055	22		protein_coding
ENSG00000185133	31518717	31530682	22	INPP5J	protein_coding
ENSG00000183597	20004537	20053449	22	TANGO2	protein_coding
ENSG00000100078	31530795	31536593	22	PLA2G3	protein_coding
ENSG00000138942	31556168	31603005	22	RNF185	protein_coding
ENSG00000182541	31608225	31676066	22	LIMK2	protein_coding
ENSG00000100100	31677579	31688520	22	PIK3IP1	protein_coding
ENSG00000100105	31721790	31742218	22	PATZ1	protein_coding
ENSG00000213888	31742875	31744670	22		protein_coding
ENSG00000185721	31795509	31924726	22	DRG1	protein_coding
ENSG00000128191	20067755	20099400	22	DGCR8	protein_coding
ENSG00000184708	31832963	31892094	22	EIF4ENIF1	protein_coding
ENSG00000099899	20099389	20104915	22	TRMT2A	protein_coding
ENSG00000099901	20103461	20114878	22	RANBP1	protein_coding
ENSG00000198089	31884674	32014572	22	SFI1	protein_coding
ENSG00000099904	20116979	20135530	22	ZDHHC8	protein_coding
ENSG00000234409	20135950	20138399	22		protein_coding
ENSG00000040608	20228938	20270769	22	RTN4R	protein_coding
ENSG00000128185	20301799	20307603	22	DGCR6L	protein_coding
ENSG00000241878	32014477	32058418	22	PISD	protein_coding
ENSG00000183038	20366206	20368028	22	GGTLC3	protein_coding
ENSG00000196622	20456003	20461786	22	RIMBP3	protein_coding
ENSG00000188280	20692438	20716938	22	FAM230A	protein_coding
ENSG00000161133	20704868	20745048	22	USP41	protein_coding
ENSG00000183530	32072242	32146126	22	PRR14L	protein_coding
ENSG00000185252	20748405	20762745	22	ZNF74	protein_coding
ENSG00000244486	20778874	20792146	22	SCARF2	protein_coding
ENSG00000099910	20783528	20850170	22	KLHL22	protein_coding
ENSG00000100150	32149944	32303012	22	DEPDC5	protein_coding
ENSG00000099917	20850200	20941919	22	MED15	protein_coding
ENSG00000128254	32329507	32341504	22	C22orf24	protein_coding
