ens_ID	transcript_ID	transcript_biotype
ENSG00000255767	ENST00000438485	protein_coding
ENSG00000105088	ENST00000264833	protein_coding
ENSG00000143476	ENST00000542077	protein_coding
ENSG00000172725	ENST00000393893	protein_coding
ENSG00000238978	ENST00000459196	snoRNA
ENSG00000198046	ENST00000342634	protein_coding
ENSG00000146085	ENST00000274813	protein_coding
ENSG00000137809	ENST00000315757	protein_coding
ENSG00000102804	ENST00000261489	protein_coding
ENSG00000010438	ENST00000457896	protein_coding
ENSG00000184650	ENST00000328248	protein_coding
ENSG00000105088	ENST00000590841	protein_coding
ENSG00000163378	ENST00000540955	protein_coding
ENSG00000010438	ENST00000379405	protein_coding
ENSG00000184650	ENST00000584943	protein_coding
ENSG00000129596	ENST00000250535	protein_coding
ENSG00000104522	ENST00000526290	protein_coding
ENSG00000268208	ENST00000596936	protein_coding
ENSG00000157193	ENST00000475501	protein_coding
ENSG00000104522	ENST00000527006	protein_coding
ENSG00000198150	ENST00000535173	protein_coding
ENSG00000166535	ENST00000299698	protein_coding
ENSG00000166535	ENST00000299698	protein_coding
ENSG00000102804	ENST00000472477	protein_coding
ENSG00000105088	ENST00000593091	protein_coding
ENSG00000252994	ENST00000517185	snRNA
ENSG00000182742	ENST00000332503	protein_coding
ENSG00000224870	ENST00000448629	protein_coding
ENSG00000132471	ENST00000585462	protein_coding
ENSG00000166535	ENST00000541459	protein_coding
ENSG00000184619	ENST00000396267	protein_coding
ENSG00000010438	ENST00000429677	protein_coding
ENSG00000166535	ENST00000536789	protein_coding
ENSG00000252369	ENST00000516560	snRNA
ENSG00000102804	ENST00000493016	protein_coding
ENSG00000224870	ENST00000444362	protein_coding
ENSG00000184619	ENST00000331336	protein_coding
ENSG00000238561	ENST00000459249	snRNA
ENSG00000102804	ENST00000501704	protein_coding
ENSG00000166535	ENST00000539547	protein_coding
ENSG00000010438	ENST00000342836	protein_coding
ENSG00000201080	ENST00000364210	snRNA
ENSG00000119383	ENST00000358994	protein_coding
ENSG00000166535	ENST00000545692	protein_coding
ENSG00000196408	ENST00000356120	protein_coding
ENSG00000224870	ENST00000576232	protein_coding
ENSG00000184349	ENST00000333274	protein_coding
ENSG00000224870	ENST00000570344	protein_coding
ENSG00000183530	ENST00000330495	protein_coding
ENSG00000187990	ENST00000244601	protein_coding
ENSG00000119383	ENST00000455292	protein_coding
ENSG00000134769	ENST00000598334	protein_coding
ENSG00000187049	ENST00000515837	protein_coding
ENSG00000184349	ENST00000509503	protein_coding
ENSG00000165131	ENST00000458732	protein_coding
ENSG00000154122	ENST00000284268	protein_coding
ENSG00000134769	ENST00000588684	protein_coding
ENSG00000134769	ENST00000554864	protein_coding
ENSG00000120075	ENST00000239151	protein_coding
ENSG00000132471	ENST00000591399	protein_coding
ENSG00000187049	ENST00000398979	protein_coding
ENSG00000196408	ENST00000354249	protein_coding
ENSG00000196408	ENST00000354249	protein_coding
ENSG00000196408	ENST00000354249	protein_coding
ENSG00000196408	ENST00000354249	protein_coding
ENSG00000165131	ENST00000409607	protein_coding
ENSG00000102908	ENST00000354436	protein_coding
ENSG00000109680	ENST00000264866	protein_coding
ENSG00000143006	ENST00000371445	protein_coding
ENSG00000083635	ENST00000379161	protein_coding
ENSG00000134769	ENST00000399121	protein_coding
ENSG00000119383	ENST00000393370	protein_coding
ENSG00000048544	ENST00000053468	protein_coding
ENSG00000187049	ENST00000334888	protein_coding
ENSG00000187049	ENST00000334888	protein_coding
ENSG00000187049	ENST00000334888	protein_coding
ENSG00000183530	ENST00000327423	protein_coding
ENSG00000109680	ENST00000505206	protein_coding
ENSG00000134769	ENST00000595022	protein_coding
ENSG00000119383	ENST00000348141	protein_coding
ENSG00000109680	ENST00000511789	protein_coding
ENSG00000134769	ENST00000598774	protein_coding
ENSG00000134769	ENST00000598142	protein_coding
ENSG00000109680	ENST00000513596	protein_coding
ENSG00000169217	ENST00000305596	protein_coding
ENSG00000102908	ENST00000567239	protein_coding
ENSG00000119383	ENST00000347048	protein_coding
ENSG00000154122	ENST00000535119	protein_coding
ENSG00000132471	ENST00000590221	protein_coding
ENSG00000169217	ENST00000569466	protein_coding
ENSG00000196408	ENST00000397280	protein_coding
ENSG00000119383	ENST00000445241	protein_coding
ENSG00000132471	ENST00000586257	protein_coding
ENSG00000110169	ENST00000265983	protein_coding
ENSG00000183530	ENST00000412743	protein_coding
ENSG00000196408	ENST00000566005	protein_coding
ENSG00000108511	ENST00000484302	protein_coding
ENSG00000183530	ENST00000397493	protein_coding
ENSG00000073605	ENST00000360317	protein_coding
ENSG00000199237	ENST00000362367	snRNA
ENSG00000197818	ENST00000361573	protein_coding
ENSG00000183530	ENST00000434485	protein_coding
ENSG00000242485	ENST00000344843	protein_coding
ENSG00000196408	ENST00000567471	protein_coding
ENSG00000119383	ENST00000355007	protein_coding
ENSG00000161970	ENST00000293842	protein_coding
ENSG00000269205	ENST00000598236	protein_coding
ENSG00000161970	ENST00000584164	protein_coding
ENSG00000108511	ENST00000225648	protein_coding
ENSG00000073605	ENST00000394175	protein_coding
ENSG00000119383	ENST00000414331	protein_coding
ENSG00000172264	ENST00000217246	protein_coding
ENSG00000107862	ENST00000369983	protein_coding
ENSG00000107862	ENST00000369983	protein_coding
ENSG00000107862	ENST00000369983	protein_coding
ENSG00000161970	ENST00000584441	protein_coding
ENSG00000171865	ENST00000315212	protein_coding
ENSG00000161970	ENST00000582485	protein_coding
ENSG00000163597	ENST00000363315	snoRNA
ENSG00000242485	ENST00000492508	protein_coding
ENSG00000138744	ENST00000286733	protein_coding
ENSG00000163597	ENST00000364968	snoRNA
ENSG00000115364	ENST00000393909	protein_coding
ENSG00000119383	ENST00000417728	protein_coding
ENSG00000161970	ENST00000582556	protein_coding
ENSG00000197818	ENST00000417961	protein_coding
ENSG00000197818	ENST00000417961	protein_coding
ENSG00000173890	ENST00000355897	protein_coding
ENSG00000144554	ENST00000287647	protein_coding
ENSG00000119383	ENST00000453358	protein_coding
ENSG00000115364	ENST00000358788	protein_coding
ENSG00000119383	ENST00000417504	protein_coding
ENSG00000073605	ENST00000309481	protein_coding
ENSG00000173890	ENST00000492492	protein_coding
ENSG00000242485	ENST00000482352	protein_coding
ENSG00000161970	ENST00000583011	protein_coding
ENSG00000119383	ENST00000440346	protein_coding
ENSG00000115364	ENST00000409374	protein_coding
ENSG00000102908	ENST00000393742	protein_coding
ENSG00000119383	ENST00000455240	protein_coding
ENSG00000138744	ENST00000602782	protein_coding
ENSG00000105948	ENST00000495038	protein_coding
ENSG00000196263	ENST00000308031	protein_coding
ENSG00000102908	ENST00000566899	protein_coding
ENSG00000115364	ENST00000476622	protein_coding
ENSG00000119383	ENST00000411917	protein_coding
ENSG00000161970	ENST00000584343	protein_coding
ENSG00000138744	ENST00000507956	protein_coding
ENSG00000063761	ENST00000238561	protein_coding
ENSG00000107341	ENST00000263228	protein_coding
ENSG00000115364	ENST00000492255	protein_coding
ENSG00000161970	ENST00000578812	protein_coding
ENSG00000196263	ENST00000591537	protein_coding
ENSG00000102908	ENST00000565301	protein_coding
ENSG00000115364	ENST00000453233	protein_coding
ENSG00000138744	ENST00000505594	protein_coding
ENSG00000161970	ENST00000583515	protein_coding
ENSG00000173890	ENST00000485735	protein_coding
ENSG00000134769	ENST00000348997	protein_coding
ENSG00000174332	ENST00000312233	protein_coding
ENSG00000196263	ENST00000591759	protein_coding
ENSG00000175514	ENST00000312457	protein_coding
ENSG00000073605	ENST00000520542	protein_coding
ENSG00000138744	ENST00000507187	protein_coding
ENSG00000144554	ENST00000419585	protein_coding
ENSG00000173890	ENST00000482710	protein_coding
ENSG00000133114	ENST00000379151	protein_coding
ENSG00000102908	ENST00000432919	protein_coding
ENSG00000102908	ENST00000432919	protein_coding
ENSG00000144554	ENST00000431693	protein_coding
ENSG00000173890	ENST00000473675	protein_coding
ENSG00000185252	ENST00000400451	protein_coding
ENSG00000104055	ENST00000220420	protein_coding
ENSG00000138744	ENST00000399497	protein_coding
ENSG00000134769	ENST00000588949	protein_coding
ENSG00000102908	ENST00000349945	protein_coding
ENSG00000134769	ENST00000597599	protein_coding
ENSG00000197818	ENST00000539601	protein_coding
ENSG00000132471	ENST00000433525	protein_coding
ENSG00000173166	ENST00000457812	protein_coding
ENSG00000104055	ENST00000349114	protein_coding
ENSG00000134769	ENST00000399113	protein_coding
ENSG00000185252	ENST00000403682	protein_coding
ENSG00000105948	ENST00000474035	protein_coding
ENSG00000063761	ENST00000557501	protein_coding
ENSG00000127884	ENST00000368547	protein_coding
ENSG00000133114	ENST00000357537	protein_coding
ENSG00000185252	ENST00000357502	protein_coding
ENSG00000066027	ENST00000261461	protein_coding
ENSG00000182500	ENST00000330079	protein_coding
ENSG00000133114	ENST00000361121	protein_coding
ENSG00000063761	ENST00000341211	protein_coding
ENSG00000066027	ENST00000537030	protein_coding
ENSG00000172264	ENST00000402914	protein_coding
ENSG00000105948	ENST00000478836	protein_coding
ENSG00000165795	ENST00000298687	protein_coding
ENSG00000143434	ENST00000368913	protein_coding
ENSG00000185252	ENST00000420626	protein_coding
ENSG00000182500	ENST00000537188	protein_coding
ENSG00000134769	ENST00000590727	protein_coding
ENSG00000173166	ENST00000319170	protein_coding
ENSG00000256771	ENST00000592725	protein_coding
ENSG00000224916	ENST00000589057	protein_coding
ENSG00000119383	ENST00000423100	protein_coding
ENSG00000197818	ENST00000541138	protein_coding
ENSG00000105948	ENST00000464848	protein_coding
ENSG00000125952	ENST00000341653	protein_coding
ENSG00000165795	ENST00000350792	protein_coding
ENSG00000175544	ENST00000438189	protein_coding
ENSG00000119862	ENST00000464281	protein_coding
ENSG00000143434	ENST00000368912	protein_coding
ENSG00000166569	ENST00000587244	protein_coding
ENSG00000119383	ENST00000436883	protein_coding
ENSG00000132471	ENST00000589642	protein_coding
ENSG00000172264	ENST00000407045	protein_coding
ENSG00000185252	ENST00000405993	protein_coding
ENSG00000256771	ENST00000589717	protein_coding
ENSG00000132471	ENST00000587374	protein_coding
ENSG00000119383	ENST00000414510	protein_coding
ENSG00000119383	ENST00000432124	protein_coding
ENSG00000256771	ENST00000355650	protein_coding
ENSG00000143434	ENST00000368914	protein_coding
ENSG00000114988	ENST00000264963	protein_coding
ENSG00000166689	ENST00000531066	protein_coding
ENSG00000132471	ENST00000593002	protein_coding
ENSG00000119383	ENST00000435305	protein_coding
ENSG00000031081	ENST00000264245	protein_coding
ENSG00000172264	ENST00000310348	protein_coding
ENSG00000124827	ENST00000379491	protein_coding
ENSG00000134769	ENST00000601125	protein_coding
ENSG00000166569	ENST00000299721	protein_coding
ENSG00000174373	ENST00000389698	protein_coding
ENSG00000031081	ENST00000482743	protein_coding
ENSG00000105948	ENST00000343187	protein_coding
ENSG00000175544	ENST00000325656	protein_coding
ENSG00000185252	ENST00000356671	protein_coding
ENSG00000119383	ENST00000419582	protein_coding
ENSG00000145743	ENST00000359660	protein_coding
ENSG00000172264	ENST00000378058	protein_coding
ENSG00000059728	ENST00000435990	protein_coding
ENSG00000145743	ENST00000496714	protein_coding
ENSG00000267467	ENST00000592954	protein_coding
ENSG00000173166	ENST00000374493	protein_coding
ENSG00000165795	ENST00000557633	protein_coding
ENSG00000143434	ENST00000341697	protein_coding
ENSG00000267467	ENST00000591600	protein_coding
ENSG00000073605	ENST00000418519	protein_coding
ENSG00000130227	ENST00000252512	protein_coding
ENSG00000119383	ENST00000432651	protein_coding
ENSG00000173166	ENST00000308091	protein_coding
ENSG00000166689	ENST00000355661	protein_coding
ENSG00000119862	ENST00000238875	protein_coding
ENSG00000174373	ENST00000307138	protein_coding
ENSG00000073605	ENST00000394179	protein_coding
ENSG00000173166	ENST00000439222	protein_coding
ENSG00000125952	ENST00000358402	protein_coding
ENSG00000105948	ENST00000430935	protein_coding
ENSG00000105948	ENST00000430935	protein_coding
ENSG00000174373	ENST00000554259	protein_coding
ENSG00000173166	ENST00000419464	protein_coding
ENSG00000119383	ENST00000435132	protein_coding
ENSG00000134769	ENST00000269192	protein_coding
ENSG00000173166	ENST00000423104	protein_coding
ENSG00000130227	ENST00000521303	protein_coding
ENSG00000132471	ENST00000254806	protein_coding
ENSG00000267467	ENST00000419266	protein_coding
ENSG00000127554	ENST00000569451	protein_coding
ENSG00000119862	ENST00000409537	protein_coding
ENSG00000145743	ENST00000542267	protein_coding
ENSG00000144554	ENST00000383807	protein_coding
ENSG00000119383	ENST00000434095	protein_coding
ENSG00000173166	ENST00000453034	protein_coding
ENSG00000235098	ENST00000520296	protein_coding
ENSG00000235098	ENST00000520296	protein_coding
ENSG00000132471	ENST00000344296	protein_coding
ENSG00000173166	ENST00000418114	protein_coding
ENSG00000134769	ENST00000591182	protein_coding
ENSG00000144554	ENST00000383806	protein_coding
ENSG00000125952	ENST00000555932	protein_coding
ENSG00000173166	ENST00000428637	protein_coding
ENSG00000184635	ENST00000591366	protein_coding
ENSG00000134769	ENST00000597674	protein_coding
ENSG00000173166	ENST00000420371	protein_coding
ENSG00000165795	ENST00000554104	protein_coding
ENSG00000134769	ENST00000556414	protein_coding
ENSG00000059728	ENST00000264444	protein_coding
ENSG00000059728	ENST00000264444	protein_coding
ENSG00000059728	ENST00000264444	protein_coding
ENSG00000184635	ENST00000588146	protein_coding
ENSG00000235098	ENST00000427211	protein_coding
ENSG00000166689	ENST00000530489	protein_coding
ENSG00000119383	ENST00000337738	protein_coding
ENSG00000166997	ENST00000262932	protein_coding
ENSG00000174373	ENST00000382366	protein_coding
ENSG00000173166	ENST00000374489	protein_coding
ENSG00000134769	ENST00000599844	protein_coding
ENSG00000184635	ENST00000592160	protein_coding
ENSG00000173166	ENST00000374488	protein_coding
ENSG00000265770	ENST00000577933	misc_RNA
ENSG00000234906	ENST00000592257	protein_coding
ENSG00000188342	ENST00000340473	protein_coding
ENSG00000134769	ENST00000587723	protein_coding
ENSG00000174373	ENST00000553892	protein_coding
ENSG00000130227	ENST00000433566	protein_coding
ENSG00000235098	ENST00000442470	protein_coding
ENSG00000119383	ENST00000357197	protein_coding
ENSG00000234906	ENST00000591597	protein_coding
ENSG00000165795	ENST00000555158	protein_coding
ENSG00000134769	ENST00000590831	protein_coding
ENSG00000235098	ENST00000436362	protein_coding
ENSG00000125952	ENST00000284165	protein_coding
ENSG00000127554	ENST00000248114	protein_coding
ENSG00000165795	ENST00000553503	protein_coding
ENSG00000235098	ENST00000537107	protein_coding
ENSG00000184635	ENST00000343769	protein_coding
ENSG00000127554	ENST00000561710	protein_coding
ENSG00000130227	ENST00000517551	protein_coding
ENSG00000234906	ENST00000590360	protein_coding
ENSG00000134769	ENST00000283365	protein_coding
ENSG00000059728	ENST00000540449	protein_coding
ENSG00000166689	ENST00000532079	protein_coding
ENSG00000119383	ENST00000452489	protein_coding
ENSG00000125952	ENST00000358664	protein_coding
ENSG00000114988	ENST00000377079	protein_coding
ENSG00000119383	ENST00000524946	protein_coding
ENSG00000234906	ENST00000585786	protein_coding
ENSG00000204386	ENST00000375631	protein_coding
ENSG00000268461	ENST00000595282	protein_coding
ENSG00000125952	ENST00000555419	protein_coding
ENSG00000134769	ENST00000269190	protein_coding
ENSG00000127554	ENST00000567719	protein_coding
ENSG00000234906	ENST00000252490	protein_coding
ENSG00000134769	ENST00000444659	protein_coding
ENSG00000165795	ENST00000397853	protein_coding
ENSG00000268857	ENST00000601086	protein_coding
ENSG00000166689	ENST00000525581	protein_coding
ENSG00000180332	ENST00000379108	protein_coding
ENSG00000267114	ENST00000591646	protein_coding
ENSG00000130227	ENST00000434536	protein_coding
ENSG00000065600	ENST00000261455	protein_coding
ENSG00000165795	ENST00000360463	protein_coding
ENSG00000180332	ENST00000405872	protein_coding
ENSG00000134769	ENST00000269191	protein_coding
ENSG00000206596	ENST00000383869	snRNA
ENSG00000166689	ENST00000528376	protein_coding
ENSG00000188483	ENST00000372491	protein_coding
ENSG00000206588	ENST00000383861	snRNA
ENSG00000163154	ENST00000368910	protein_coding
ENSG00000125952	ENST00000557277	protein_coding
ENSG00000260027	ENST00000239165	protein_coding
ENSG00000125952	ENST00000556892	protein_coding
ENSG00000065600	ENST00000535273	protein_coding
ENSG00000127561	ENST00000563869	protein_coding
ENSG00000103647	ENST00000261861	protein_coding
ENSG00000165795	ENST00000556147	protein_coding
ENSG00000171863	ENST00000304921	protein_coding
ENSG00000166689	ENST00000448080	protein_coding
ENSG00000253003	ENST00000517194	snRNA
ENSG00000125952	ENST00000556979	protein_coding
ENSG00000139160	ENST00000412352	protein_coding
